ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,CLAIM_AMOUNT
7559,40-64,male,majority,10-19y,none,middle class,0.76,1.0,after 2015,0.0,0.0,10238,10595.0,sedan,0,0,1,0.0,0.0
7560,26-39,female,majority,0-9y,high school,middle class,0.79,1.0,after 2015,0.0,1.0,10238,9559.0,sedan,1,1,2,0.0,0.0
7561,26-39,male,majority,0-9y,high school,poverty,0.77,1.0,after 2015,1.0,0.0,10238,9010.0,sedan,1,0,0,0.0,0.0
7562,26-39,female,majority,10-19y,high school,working class,0.69,0.0,after 2015,1.0,1.0,10238,5717.0,sedan,1,0,0,1.0,3257.41
7563,40-64,male,majority,20-29y,high school,poverty,0.77,1.0,after 2015,0.0,1.0,10238,9014.0,sports car,0,0,0,1.0,1764.46
7564,65+,male,majority,30y+,none,working class,0.43,0.0,after 2015,1.0,1.0,10238,5515.0,sports car,0,0,0,0.0,0.0
7565,40-64,male,majority,20-29y,university,middle class,0.4,1.0,before 2015,0.0,0.0,10238,11164.0,sedan,1,0,0,0.0,0.0
7566,65+,male,majority,20-29y,university,poverty,0.34,1.0,before 2015,1.0,0.0,10238,8642.0,sedan,2,0,0,0.0,0.0
7567,40-64,male,majority,10-19y,high school,working class,0.77,1.0,after 2015,1.0,0.0,10238,11177.0,sedan,2,0,1,0.0,0.0
7568,65+,male,majority,20-29y,high school,upper class,0.77,1.0,before 2015,0.0,0.0,10238,5252.0,sedan,0,0,0,0.0,0.0
7569,40-64,female,majority,20-29y,high school,upper class,0.76,1.0,after 2015,1.0,0.0,10238,6883.0,sedan,0,0,1,0.0,0.0
7570,26-39,female,majority,0-9y,high school,upper class,0.53,1.0,after 2015,1.0,1.0,10238,4600.0,sedan,0,0,0,0.0,0.0
7571,40-64,female,majority,20-29y,none,working class,0.53,0.0,after 2015,0.0,1.0,10238,12297.0,sports car,0,0,2,0.0,0.0
7572,40-64,male,majority,20-29y,high school,working class,0.8,0.0,after 2015,1.0,1.0,10238,7252.0,sedan,1,0,2,0.0,0.0
7573,40-64,female,majority,20-29y,university,poverty,0.64,0.0,before 2015,0.0,0.0,10238,15044.0,sedan,1,0,1,0.0,0.0
7574,26-39,male,majority,10-19y,university,poverty,0.38,1.0,before 2015,0.0,1.0,10238,8553.0,sedan,1,0,1,1.0,7880.54
7575,40-64,male,majority,10-19y,none,poverty,0.41,0.0,after 2015,0.0,0.0,10238,2070.0,sedan,0,0,0,0.0,0.0
7576,65+,male,majority,30y+,university,upper class,0.71,1.0,after 2015,0.0,0.0,10238,8200.0,sedan,1,1,0,0.0,0.0
7577,65+,female,majority,20-29y,none,poverty,0.46,1.0,before 2015,0.0,0.0,10238,6100.0,sports car,1,1,0,0.0,0.0
7578,26-39,female,majority,0-9y,university,upper class,0.57,1.0,before 2015,0.0,0.0,10238,3865.0,sports car,0,0,1,0.0,0.0
7579,65+,female,majority,20-29y,none,upper class,0.49,0.0,after 2015,1.0,1.0,10238,8334.0,sedan,1,0,1,0.0,0.0
7580,26-39,female,majority,10-19y,none,upper class,0.52,0.0,before 2015,1.0,1.0,10238,7076.0,sedan,0,0,0,0.0,0.0
7581,26-39,female,majority,10-19y,high school,working class,0.57,0.0,before 2015,0.0,0.0,10238,7705.0,sedan,1,0,1,0.0,0.0
7582,26-39,male,majority,10-19y,university,upper class,0.6,0.0,after 2015,0.0,0.0,10238,7323.0,sedan,0,0,0,0.0,0.0
7583,26-39,female,majority,10-19y,high school,upper class,0.38,0.0,before 2015,0.0,0.0,10238,5479.0,sedan,1,0,0,0.0,0.0
7584,26-39,female,majority,0-9y,high school,upper class,0.32,0.0,after 2015,1.0,1.0,10238,8162.0,sedan,0,0,1,0.0,0.0
7585,40-64,male,majority,20-29y,high school,working class,0.45,0.0,before 2015,0.0,0.0,10238,7642.0,sedan,1,0,0,0.0,0.0
7586,65+,male,majority,30y+,high school,upper class,0.71,1.0,after 2015,0.0,1.0,10238,7704.0,sports car,1,0,0,1.0,1858.05
7587,26-39,female,majority,0-9y,none,upper class,0.44,0.0,after 2015,0.0,1.0,10238,3033.0,sedan,0,1,0,0.0,0.0
7588,65+,male,majority,30y+,high school,upper class,0.53,0.0,after 2015,1.0,0.0,10238,7734.0,sedan,0,0,1,1.0,789.35
7589,40-64,male,majority,20-29y,university,middle class,0.72,1.0,before 2015,1.0,1.0,10238,3946.0,sedan,1,1,0,0.0,0.0
7590,65+,female,majority,30y+,none,poverty,0.57,1.0,after 2015,1.0,0.0,10238,5657.0,sedan,0,0,0,0.0,0.0
7591,26-39,female,majority,10-19y,none,working class,0.75,0.0,before 2015,0.0,0.0,10238,8428.0,sedan,0,0,1,0.0,0.0
7592,26-39,male,majority,0-9y,none,poverty,0.55,0.0,after 2015,1.0,1.0,10238,3476.0,sports car,0,0,0,0.0,0.0
7593,65+,female,majority,30y+,university,upper class,0.76,0.0,before 2015,1.0,1.0,10238,3302.0,sedan,0,0,0,0.0,0.0
7594,65+,male,majority,30y+,university,working class,0.72,1.0,before 2015,1.0,1.0,10238,5508.0,sedan,0,0,1,1.0,1985.99
7595,65+,male,majority,30y+,high school,poverty,0.74,0.0,before 2015,1.0,1.0,10238,7593.0,sports car,0,0,1,0.0,0.0
7596,16-25,male,majority,0-9y,none,working class,0.59,0.0,before 2015,1.0,0.0,10238,5663.0,sedan,0,0,1,0.0,0.0
7597,65+,male,majority,20-29y,high school,working class,0.35,0.0,after 2015,0.0,1.0,10238,5319.0,sedan,0,0,0,0.0,0.0
7598,65+,female,majority,30y+,none,middle class,0.56,0.0,after 2015,0.0,1.0,10238,11107.0,sedan,2,0,1,0.0,0.0
7599,40-64,male,majority,20-29y,university,poverty,0.39,0.0,after 2015,0.0,1.0,10238,6092.0,sedan,1,0,0,0.0,0.0
7600,65+,female,majority,30y+,high school,working class,0.67,1.0,before 2015,1.0,1.0,10238,10576.0,sports car,0,0,0,0.0,0.0
7601,26-39,male,majority,10-19y,university,working class,0.67,1.0,after 2015,1.0,1.0,10238,9496.0,sports car,0,0,0,0.0,0.0
7602,26-39,male,majority,10-19y,none,upper class,0.42,1.0,before 2015,0.0,0.0,10238,7309.0,sedan,0,0,0,0.0,0.0
7603,26-39,female,majority,0-9y,none,poverty,0.71,0.0,after 2015,0.0,1.0,10238,8403.0,sedan,0,0,0,0.0,0.0
7604,65+,female,majority,30y+,none,upper class,0.57,0.0,after 2015,0.0,0.0,10238,5907.0,sedan,0,0,2,0.0,0.0
7605,26-39,male,majority,0-9y,university,poverty,0.72,0.0,after 2015,0.0,1.0,10238,7155.0,sedan,1,0,1,0.0,0.0
7606,40-64,male,majority,10-19y,high school,working class,0.64,1.0,before 2015,1.0,1.0,10238,5532.0,sedan,1,0,1,0.0,0.0
7607,65+,female,majority,30y+,high school,upper class,0.31,1.0,after 2015,0.0,1.0,10238,6274.0,sedan,1,0,0,0.0,0.0
7608,65+,female,majority,30y+,university,upper class,0.68,1.0,before 2015,1.0,0.0,10238,4649.0,sedan,0,0,3,0.0,0.0
7609,65+,male,majority,30y+,university,middle class,0.31,1.0,before 2015,0.0,1.0,10238,8342.0,sedan,0,0,0,0.0,0.0
7610,65+,female,majority,20-29y,university,upper class,0.59,0.0,before 2015,1.0,0.0,10238,6021.0,sports car,1,0,1,0.0,0.0
7611,65+,female,majority,30y+,university,working class,0.51,1.0,before 2015,0.0,0.0,10238,1669.0,sedan,0,0,2,0.0,0.0
7612,40-64,female,majority,20-29y,university,poverty,0.8,0.0,before 2015,1.0,0.0,10238,10798.0,sedan,1,0,0,0.0,0.0
7613,26-39,female,majority,0-9y,none,middle class,0.65,1.0,after 2015,1.0,0.0,10238,7941.0,sports car,0,0,0,0.0,0.0
7614,26-39,male,majority,10-19y,high school,poverty,0.77,0.0,before 2015,0.0,0.0,10238,6375.0,sedan,2,0,1,0.0,0.0
7615,26-39,female,majority,10-19y,none,upper class,0.5,0.0,after 2015,1.0,1.0,10238,7662.0,sedan,0,0,0,0.0,0.0
7616,40-64,female,majority,10-19y,high school,middle class,0.37,1.0,after 2015,1.0,1.0,10238,7150.0,sedan,1,0,0,0.0,0.0
7617,40-64,male,majority,20-29y,none,working class,0.48,1.0,after 2015,0.0,1.0,10238,9736.0,sedan,0,0,0,0.0,0.0
7618,40-64,male,majority,10-19y,high school,working class,0.57,0.0,before 2015,1.0,0.0,10238,12054.0,sedan,0,0,0,1.0,7300.02
7619,26-39,male,majority,0-9y,high school,working class,0.72,0.0,after 2015,1.0,1.0,10238,11353.0,sedan,0,0,0,1.0,4161.26
7620,40-64,male,majority,10-19y,none,poverty,0.61,0.0,before 2015,0.0,0.0,10238,7958.0,sedan,1,0,2,0.0,0.0
7621,26-39,female,majority,10-19y,university,upper class,0.38,0.0,before 2015,1.0,0.0,10238,3444.0,sedan,0,0,0,0.0,0.0
7622,65+,female,majority,30y+,none,working class,0.64,1.0,before 2015,0.0,1.0,10238,4341.0,sedan,0,0,0,0.0,0.0
7623,65+,male,majority,30y+,none,middle class,0.31,0.0,after 2015,1.0,1.0,10238,4273.0,sedan,0,0,0,0.0,0.0
7624,26-39,female,majority,10-19y,university,upper class,0.79,0.0,after 2015,1.0,1.0,10238,11905.0,sedan,1,0,0,0.0,0.0
7625,40-64,male,majority,10-19y,university,upper class,0.64,1.0,before 2015,1.0,0.0,10238,6181.0,sedan,2,1,1,0.0,0.0
7626,65+,female,majority,20-29y,high school,middle class,0.38,0.0,before 2015,1.0,0.0,10238,7901.0,sedan,0,0,1,0.0,0.0
7627,40-64,female,majority,20-29y,none,poverty,0.63,1.0,before 2015,0.0,1.0,10238,13971.0,sedan,0,0,1,1.0,1007.17
7628,40-64,male,majority,10-19y,none,middle class,0.34,0.0,after 2015,0.0,0.0,10238,8547.0,sports car,0,1,2,0.0,0.0
7629,26-39,female,majority,10-19y,university,middle class,0.46,1.0,before 2015,1.0,0.0,10238,6078.0,sedan,0,0,0,0.0,0.0
7630,26-39,male,majority,10-19y,university,middle class,0.53,0.0,after 2015,1.0,0.0,10238,4950.0,sedan,1,1,0,0.0,0.0
7631,26-39,male,majority,0-9y,none,upper class,0.32,1.0,before 2015,1.0,1.0,10238,5235.0,sedan,0,0,0,0.0,0.0
7632,26-39,male,majority,10-19y,high school,middle class,0.69,1.0,after 2015,1.0,0.0,10238,12027.0,sedan,1,0,0,0.0,0.0
7633,65+,female,majority,30y+,high school,working class,0.51,0.0,after 2015,0.0,1.0,10238,9264.0,sedan,0,0,0,0.0,0.0
7634,16-25,male,majority,0-9y,none,middle class,0.44,0.0,after 2015,1.0,1.0,10238,2365.0,sedan,1,1,0,0.0,0.0
7635,65+,female,majority,30y+,high school,poverty,0.31,1.0,before 2015,0.0,0.0,10238,6082.0,sedan,1,0,0,0.0,0.0
7636,26-39,female,majority,0-9y,high school,middle class,0.75,1.0,before 2015,1.0,0.0,10238,10960.0,sedan,0,0,1,0.0,0.0
7637,26-39,male,majority,10-19y,high school,poverty,0.47,1.0,after 2015,1.0,0.0,10238,5700.0,sedan,0,0,2,1.0,2108.48
7638,40-64,male,majority,20-29y,none,working class,0.6,1.0,after 2015,1.0,1.0,10238,8615.0,sedan,0,1,0,1.0,4926.57
7639,26-39,female,majority,10-19y,high school,working class,0.63,1.0,before 2015,0.0,1.0,10238,4342.0,sports car,1,0,1,0.0,0.0
7640,26-39,female,majority,10-19y,none,working class,0.79,1.0,after 2015,1.0,0.0,10238,5891.0,sedan,3,0,3,0.0,0.0
7641,40-64,male,majority,10-19y,none,working class,0.65,1.0,after 2015,0.0,1.0,10238,18186.0,sedan,3,0,1,0.0,0.0
7642,40-64,male,majority,20-29y,none,middle class,0.45,1.0,after 2015,0.0,1.0,10238,2812.0,sedan,0,0,2,0.0,0.0
7643,26-39,female,majority,10-19y,none,poverty,0.74,0.0,after 2015,1.0,1.0,10238,5661.0,sports car,1,0,0,1.0,1322.36
7644,40-64,male,majority,20-29y,high school,upper class,0.67,1.0,before 2015,0.0,1.0,10238,6413.0,sedan,0,0,0,0.0,0.0
7645,26-39,male,majority,0-9y,none,middle class,0.61,1.0,after 2015,0.0,1.0,10238,9185.0,sedan,0,0,0,0.0,0.0
7646,16-25,female,majority,0-9y,university,poverty,0.44,0.0,after 2015,0.0,0.0,10238,10717.0,sedan,3,0,1,0.0,0.0
7647,65+,female,majority,30y+,high school,middle class,0.57,0.0,after 2015,1.0,1.0,10238,10684.0,sedan,0,0,1,0.0,0.0
7648,26-39,female,majority,10-19y,university,upper class,0.71,0.0,after 2015,0.0,1.0,10238,7817.0,sedan,1,0,0,0.0,0.0
7649,40-64,male,majority,10-19y,high school,middle class,0.65,1.0,after 2015,0.0,0.0,10238,7338.0,sedan,0,0,0,0.0,0.0
7650,40-64,male,majority,20-29y,high school,working class,0.48,0.0,after 2015,0.0,1.0,10238,9299.0,sedan,0,1,1,0.0,0.0
7651,40-64,male,majority,20-29y,high school,working class,0.75,0.0,after 2015,1.0,1.0,10238,6983.0,sedan,1,0,0,0.0,0.0
7652,40-64,male,majority,20-29y,none,upper class,0.5,1.0,after 2015,0.0,0.0,10238,4976.0,sedan,1,0,1,0.0,0.0
7653,26-39,male,majority,0-9y,high school,middle class,0.68,1.0,before 2015,0.0,1.0,10238,7048.0,sedan,1,0,0,0.0,0.0
7654,65+,female,majority,30y+,high school,working class,0.31,1.0,before 2015,1.0,0.0,10238,7935.0,sedan,0,0,1,0.0,0.0
7655,26-39,female,majority,10-19y,university,upper class,0.44,0.0,before 2015,0.0,0.0,10238,14253.0,sedan,1,0,0,0.0,0.0
7656,26-39,female,majority,10-19y,high school,middle class,0.78,1.0,after 2015,1.0,0.0,10238,4950.0,sedan,0,0,0,0.0,0.0
7657,40-64,male,majority,10-19y,university,middle class,0.61,0.0,before 2015,0.0,0.0,10238,12268.0,sedan,0,0,0,1.0,4756.03
7658,40-64,female,majority,20-29y,high school,middle class,0.55,0.0,after 2015,0.0,1.0,10238,8969.0,sedan,0,0,0,0.0,0.0
7659,26-39,female,majority,10-19y,university,working class,0.49,0.0,after 2015,1.0,0.0,10238,11316.0,sports car,1,0,0,0.0,0.0
7660,26-39,male,majority,10-19y,none,middle class,0.61,1.0,after 2015,1.0,1.0,10238,7852.0,sedan,1,1,1,0.0,0.0
7661,26-39,male,majority,10-19y,none,middle class,0.55,0.0,before 2015,1.0,1.0,10238,8483.0,sedan,0,0,1,0.0,0.0
7662,40-64,female,majority,10-19y,high school,poverty,0.38,1.0,after 2015,0.0,0.0,10238,8574.0,sedan,0,0,0,0.0,0.0
7663,16-25,male,majority,0-9y,high school,poverty,0.46,0.0,before 2015,0.0,0.0,10238,2487.0,sedan,0,0,1,0.0,0.0
7664,26-39,female,majority,10-19y,none,middle class,0.55,1.0,before 2015,0.0,1.0,10238,6354.0,sedan,1,0,0,0.0,0.0
7665,40-64,male,majority,20-29y,high school,upper class,0.7,1.0,after 2015,1.0,0.0,10238,5906.0,sedan,1,0,0,0.0,0.0
7666,40-64,female,majority,10-19y,none,upper class,0.64,0.0,after 2015,1.0,0.0,10238,2296.0,sedan,0,0,0,0.0,0.0
7667,16-25,male,majority,0-9y,none,working class,0.62,0.0,after 2015,1.0,1.0,10238,4007.0,sports car,0,0,1,1.0,6413.54
7668,65+,male,majority,20-29y,none,upper class,0.7,1.0,after 2015,0.0,0.0,10238,4690.0,sedan,0,1,0,0.0,0.0
7669,40-64,male,majority,20-29y,university,working class,0.65,1.0,before 2015,0.0,0.0,10238,2659.0,sports car,1,0,1,0.0,0.0
7670,26-39,female,majority,0-9y,none,working class,0.63,1.0,after 2015,1.0,0.0,10238,10353.0,sedan,1,0,1,0.0,0.0
7671,65+,female,majority,30y+,none,upper class,0.68,0.0,after 2015,0.0,1.0,10238,9059.0,sedan,1,0,1,0.0,0.0
7672,40-64,male,majority,10-19y,none,working class,0.66,1.0,after 2015,1.0,0.0,10238,9991.0,sedan,2,0,0,0.0,0.0
7673,65+,female,majority,30y+,high school,working class,0.53,0.0,after 2015,0.0,1.0,10238,4815.0,sedan,2,0,1,0.0,0.0
7674,65+,male,majority,30y+,high school,middle class,0.64,0.0,before 2015,1.0,1.0,10238,6528.0,sedan,0,0,0,1.0,4181.13
7675,26-39,male,majority,0-9y,none,poverty,0.75,1.0,before 2015,1.0,1.0,10238,6160.0,sedan,0,0,0,0.0,0.0
7676,65+,male,majority,30y+,none,upper class,0.67,1.0,after 2015,0.0,1.0,10238,13766.0,sedan,2,0,1,0.0,0.0
7677,65+,male,majority,30y+,none,middle class,0.43,1.0,after 2015,1.0,1.0,10238,8327.0,sedan,0,0,0,0.0,0.0
7678,40-64,male,majority,20-29y,none,working class,0.56,0.0,before 2015,1.0,1.0,10238,1705.0,sedan,0,0,0,0.0,0.0
7679,26-39,female,majority,10-19y,none,working class,0.5,0.0,after 2015,0.0,1.0,10238,5173.0,sedan,0,0,0,0.0,0.0
7680,40-64,male,majority,20-29y,high school,middle class,0.71,0.0,after 2015,1.0,1.0,10238,12824.0,sedan,0,0,0,0.0,0.0
7681,40-64,female,majority,10-19y,none,middle class,0.39,0.0,before 2015,1.0,1.0,10238,6331.0,sports car,1,1,0,0.0,0.0
7682,40-64,male,majority,10-19y,none,poverty,0.78,1.0,before 2015,1.0,0.0,10238,9264.0,sedan,1,0,0,0.0,0.0
7683,26-39,female,majority,10-19y,university,working class,0.67,0.0,after 2015,1.0,0.0,10238,5517.0,sedan,0,0,0,0.0,0.0
7684,26-39,male,majority,10-19y,high school,middle class,0.69,1.0,before 2015,1.0,1.0,10238,13385.0,sedan,0,0,0,0.0,0.0
7685,26-39,female,majority,10-19y,high school,poverty,0.41,1.0,after 2015,1.0,1.0,10238,10126.0,sedan,2,0,1,0.0,0.0
7686,40-64,male,majority,10-19y,high school,working class,0.57,0.0,before 2015,0.0,0.0,10238,7940.0,sedan,0,0,0,0.0,0.0
7687,26-39,female,majority,10-19y,none,middle class,0.59,0.0,after 2015,0.0,0.0,10238,1000.0,sports car,0,0,0,0.0,0.0
7688,40-64,female,majority,10-19y,university,poverty,0.5,1.0,after 2015,1.0,0.0,10238,10448.0,sedan,0,0,0,0.0,0.0
7689,26-39,female,majority,0-9y,university,upper class,0.64,0.0,after 2015,0.0,0.0,10238,6004.0,sedan,1,1,0,0.0,0.0
7690,65+,female,majority,30y+,none,poverty,0.39,1.0,after 2015,1.0,1.0,10238,4364.0,sports car,0,0,1,0.0,0.0
7691,16-25,male,majority,0-9y,high school,poverty,0.66,1.0,before 2015,1.0,1.0,10238,6699.0,sports car,0,0,2,0.0,0.0
7692,16-25,female,majority,0-9y,high school,middle class,0.39,0.0,before 2015,0.0,0.0,10238,8894.0,sedan,0,1,0,0.0,0.0
7693,40-64,female,majority,10-19y,none,upper class,0.49,0.0,after 2015,1.0,1.0,10238,6378.0,sedan,0,0,0,0.0,0.0
7694,40-64,male,majority,10-19y,university,working class,0.39,1.0,after 2015,0.0,1.0,10238,6495.0,sedan,3,0,1,0.0,0.0
7695,26-39,male,majority,10-19y,university,upper class,0.41,0.0,before 2015,1.0,1.0,10238,8806.0,sedan,1,0,0,0.0,0.0
7696,26-39,male,majority,10-19y,high school,upper class,0.47,1.0,after 2015,0.0,1.0,10238,5890.0,sports car,0,0,0,0.0,0.0
7697,40-64,female,majority,20-29y,university,working class,0.64,0.0,before 2015,0.0,0.0,10238,9974.0,sedan,0,1,0,0.0,0.0
7698,16-25,male,majority,0-9y,high school,working class,0.73,0.0,before 2015,0.0,0.0,10238,10847.0,sedan,0,0,1,1.0,10724.06
7699,40-64,female,majority,20-29y,high school,upper class,0.35,0.0,after 2015,1.0,1.0,10238,2394.0,sedan,0,0,1,0.0,0.0
7700,40-64,female,majority,20-29y,none,working class,0.48,1.0,after 2015,0.0,1.0,10238,9287.0,sedan,0,0,0,0.0,0.0
7701,65+,female,majority,30y+,university,upper class,0.62,1.0,after 2015,1.0,1.0,10238,4440.0,sedan,0,0,1,1.0,4482.09
7702,65+,male,majority,30y+,university,upper class,0.78,1.0,after 2015,0.0,0.0,10238,14382.0,sports car,2,0,1,0.0,0.0
7703,65+,male,majority,20-29y,university,working class,0.58,0.0,before 2015,1.0,0.0,10238,6979.0,sports car,0,0,2,0.0,0.0
7704,26-39,female,majority,10-19y,university,working class,0.46,0.0,before 2015,1.0,0.0,10238,6786.0,sports car,0,0,1,1.0,4197.21
7705,26-39,female,majority,10-19y,none,working class,0.64,1.0,before 2015,0.0,1.0,10238,4451.0,sedan,0,1,0,0.0,0.0
7706,40-64,female,majority,20-29y,university,poverty,0.41,1.0,before 2015,0.0,1.0,10238,13181.0,sedan,0,0,0,0.0,0.0
7707,26-39,female,majority,0-9y,university,working class,0.61,1.0,after 2015,0.0,0.0,10238,7150.0,sedan,1,0,0,0.0,0.0
7708,26-39,male,majority,10-19y,none,poverty,0.64,1.0,after 2015,0.0,1.0,10238,8522.0,sedan,0,0,0,0.0,0.0
7709,40-64,male,majority,20-29y,university,middle class,0.59,1.0,before 2015,1.0,0.0,10238,8660.0,sedan,0,0,0,0.0,0.0
7710,40-64,male,majority,10-19y,high school,upper class,0.36,1.0,after 2015,1.0,0.0,10238,7887.0,sedan,0,0,0,0.0,0.0
7711,26-39,female,majority,10-19y,none,poverty,0.54,1.0,before 2015,0.0,0.0,10238,6984.0,sedan,1,0,1,0.0,0.0
7712,26-39,female,majority,10-19y,none,working class,0.56,1.0,after 2015,0.0,0.0,10238,9107.0,sedan,2,0,0,1.0,3807.0
7713,65+,female,majority,30y+,university,upper class,0.59,0.0,after 2015,0.0,1.0,10238,7831.0,sedan,0,0,0,0.0,0.0
7714,16-25,female,majority,0-9y,university,middle class,0.32,1.0,after 2015,0.0,1.0,10238,9807.0,sedan,2,0,0,0.0,0.0
7715,26-39,male,majority,10-19y,university,working class,0.41,0.0,after 2015,1.0,1.0,10238,5633.0,sedan,0,1,1,0.0,0.0
7716,40-64,male,majority,20-29y,university,upper class,0.46,1.0,before 2015,0.0,1.0,10238,5774.0,sedan,1,0,0,0.0,0.0
7717,26-39,female,majority,10-19y,high school,working class,0.46,0.0,after 2015,0.0,1.0,10238,15398.0,sedan,0,0,0,0.0,0.0
7718,26-39,male,majority,10-19y,university,working class,0.35,0.0,after 2015,1.0,1.0,10238,2818.0,sedan,0,1,2,0.0,0.0
7719,40-64,male,majority,20-29y,high school,poverty,0.48,1.0,after 2015,0.0,1.0,10238,6329.0,sedan,0,0,0,0.0,0.0
7720,26-39,female,majority,10-19y,none,middle class,0.71,1.0,before 2015,1.0,1.0,10238,6041.0,sedan,0,0,0,0.0,0.0
7721,65+,female,majority,30y+,university,working class,0.72,1.0,after 2015,1.0,0.0,10238,7652.0,sedan,0,0,1,0.0,0.0
7722,40-64,male,majority,10-19y,none,middle class,0.42,1.0,before 2015,1.0,0.0,10238,2136.0,sedan,0,0,0,0.0,0.0
7723,65+,female,majority,30y+,high school,middle class,0.73,1.0,before 2015,0.0,0.0,10238,10694.0,sedan,0,0,0,0.0,0.0
7724,26-39,female,majority,10-19y,high school,middle class,0.78,0.0,after 2015,1.0,0.0,10238,9188.0,sedan,0,0,0,1.0,3203.85
7725,26-39,female,majority,0-9y,university,upper class,0.72,0.0,before 2015,0.0,1.0,10238,3398.0,sedan,3,0,0,0.0,0.0
7726,40-64,female,majority,20-29y,high school,working class,0.62,0.0,after 2015,1.0,0.0,10238,6950.0,sedan,0,0,0,0.0,0.0
7727,26-39,male,majority,10-19y,university,working class,0.78,1.0,before 2015,1.0,1.0,10238,6090.0,sedan,1,0,0,1.0,5422.66
7728,65+,female,majority,30y+,high school,working class,0.32,1.0,before 2015,1.0,0.0,10238,10153.0,sedan,1,0,1,0.0,0.0
7729,26-39,male,majority,0-9y,none,middle class,0.53,0.0,after 2015,0.0,1.0,10238,3336.0,sports car,0,0,0,0.0,0.0
7730,65+,female,majority,30y+,university,working class,0.77,0.0,after 2015,0.0,1.0,10238,6011.0,sedan,0,0,0,0.0,0.0
7731,40-64,male,majority,20-29y,university,middle class,0.6,1.0,after 2015,0.0,1.0,10238,11938.0,sports car,1,0,1,0.0,0.0
7732,40-64,male,majority,20-29y,high school,working class,0.33,0.0,after 2015,0.0,1.0,10238,1254.0,sedan,1,0,1,0.0,0.0
7733,40-64,male,majority,20-29y,university,upper class,0.37,1.0,after 2015,1.0,1.0,10238,3598.0,sedan,1,0,0,0.0,0.0
7734,16-25,male,majority,0-9y,high school,upper class,0.44,1.0,before 2015,0.0,0.0,10238,4888.0,sedan,0,0,0,0.0,0.0
7735,26-39,male,majority,10-19y,none,upper class,0.72,0.0,after 2015,0.0,0.0,10238,13658.0,sedan,0,0,0,1.0,1411.86
7736,65+,male,majority,30y+,none,working class,0.73,1.0,before 2015,0.0,1.0,10238,3469.0,sedan,1,0,0,0.0,0.0
7737,26-39,male,majority,10-19y,university,working class,0.38,1.0,after 2015,1.0,1.0,10238,14269.0,sports car,1,0,2,0.0,0.0
7738,26-39,female,majority,10-19y,none,working class,0.47,0.0,before 2015,1.0,1.0,10238,2958.0,sedan,0,0,0,0.0,0.0
7739,26-39,male,majority,10-19y,none,upper class,0.7,1.0,after 2015,1.0,0.0,10238,5441.0,sedan,0,0,0,0.0,0.0
7740,26-39,male,majority,10-19y,high school,poverty,0.33,0.0,before 2015,0.0,1.0,10238,5718.0,sedan,0,0,1,0.0,0.0
7741,26-39,female,majority,0-9y,none,working class,0.69,1.0,after 2015,0.0,1.0,10238,9522.0,sedan,0,0,0,0.0,0.0
7742,26-39,female,majority,0-9y,high school,middle class,0.7,1.0,after 2015,1.0,1.0,10238,3452.0,sedan,0,0,0,0.0,0.0
7743,26-39,female,majority,0-9y,university,middle class,0.52,0.0,before 2015,0.0,1.0,10238,2386.0,sedan,0,0,0,0.0,0.0
7744,65+,male,majority,20-29y,none,middle class,0.38,0.0,after 2015,0.0,1.0,10238,11934.0,sedan,0,0,1,0.0,0.0
7745,40-64,male,majority,20-29y,none,upper class,0.47,1.0,after 2015,1.0,0.0,10238,8315.0,sports car,0,0,0,0.0,0.0
7746,40-64,female,majority,20-29y,high school,upper class,0.67,0.0,after 2015,1.0,1.0,10238,5777.0,sports car,0,0,1,0.0,0.0
7747,16-25,male,majority,0-9y,none,poverty,0.57,1.0,after 2015,1.0,0.0,10238,14358.0,sedan,0,0,1,0.0,0.0
7748,26-39,female,majority,10-19y,none,upper class,0.59,1.0,after 2015,0.0,1.0,10238,10893.0,sports car,0,0,0,0.0,0.0
7749,65+,male,majority,30y+,none,upper class,0.7,1.0,before 2015,1.0,1.0,10238,9388.0,sports car,0,0,2,0.0,0.0
7750,26-39,male,majority,10-19y,high school,middle class,0.66,1.0,after 2015,1.0,1.0,10238,4016.0,sedan,1,0,0,0.0,0.0
