user_id,brake_wear_pct,tyre_tread_mm,battery_soh_pct,oil_quality_pct,last_service_date
USR_45278,22.3,3.7,97.1,48.4,2024-02-20
USR_45279,12.8,2.53,69.9,56.3,2025-10-21
USR_45280,18.1,2.53,97.7,79.2,2024-03-11
USR_45281,66.6,3.43,79.6,25.5,2024-11-25
USR_45282,24.6,1.79,92.5,45.8,2025-01-03
USR_45283,19.7,3.83,97.9,38.6,2024-11-30
USR_45284,28.5,4.25,88.1,31.0,2025-03-17
USR_45285,26.2,5.93,80.8,47.8,2024-12-18
USR_45286,12.0,5.53,84.7,36.6,2025-02-16
USR_45287,56.8,2.56,100.0,86.4,2024-11-17
USR_45288,35.6,4.7,88.5,77.7,2024-03-04
USR_45289,25.8,3.9,92.4,44.4,2024-03-31
USR_45290,45.1,3.53,75.5,93.3,2024-03-19
USR_45291,78.9,0.5,90.7,26.3,2024-08-21
USR_45292,40.2,5.3,83.4,13.0,2024-07-21
USR_45293,48.0,4.04,75.5,12.7,2024-06-20
USR_45294,39.4,5.15,98.8,49.8,2025-12-04
USR_45295,29.4,3.94,76.2,32.3,2025-09-22
USR_45296,17.9,3.47,84.2,38.0,2024-03-14
USR_45297,33.5,3.5,84.0,49.7,2025-03-15
USR_45298,24.7,2.4,60.9,53.8,2025-04-04
USR_45299,24.4,5.58,100.0,92.9,2024-06-20
USR_45300,25.3,2.58,82.7,95.8,2025-09-19
USR_45301,25.6,5.14,85.5,40.4,2024-04-11
USR_45302,45.1,5.7,96.2,44.8,2025-12-03
USR_45303,27.8,5.94,76.7,33.9,2025-11-05
USR_45304,33.9,2.72,92.1,10.2,2025-08-01
USR_45305,70.5,1.3,100.0,79.1,2024-07-19
USR_45306,54.9,2.93,84.0,65.8,2024-01-18
USR_45307,24.3,5.44,76.9,18.0,2025-10-10
USR_45308,16.0,3.39,83.3,44.5,2024-07-07
USR_45309,36.9,2.33,89.7,28.5,2025-08-15
USR_45310,53.2,3.11,98.5,69.1,2025-05-22
USR_45311,35.9,2.67,82.1,69.9,2024-05-27
USR_45312,60.8,1.98,87.1,59.5,2024-09-19
USR_45313,28.3,0.83,90.1,32.2,2025-10-01
USR_45314,29.8,1.98,70.4,39.6,2024-11-26
USR_45315,27.7,3.3,70.1,16.7,2024-12-28
USR_45316,52.9,2.67,86.1,72.0,2025-11-29
USR_45317,8.4,3.99,85.5,46.6,2025-07-13
USR_45318,28.2,2.7,88.4,94.5,2025-10-19
USR_45319,28.3,6.08,94.7,60.4,2025-11-06
USR_45320,37.3,1.92,93.9,51.8,2025-08-28
USR_45321,24.2,4.1,82.5,36.0,2024-06-08
USR_45322,29.9,3.2,85.5,35.5,2024-02-09
USR_45323,10.2,7.19,81.3,71.9,2024-06-07
USR_45324,27.1,4.09,86.4,54.1,2024-10-17
USR_45325,56.2,4.12,83.1,62.2,2025-11-12
USR_45326,19.0,3.51,83.8,83.7,2025-02-02
USR_45327,52.2,6.0,77.0,66.6,2025-12-05
USR_45328,10.0,6.64,94.4,16.7,2025-09-09
USR_45329,24.2,1.49,83.4,76.4,2024-10-03
USR_45330,53.2,4.47,100.0,63.9,2025-04-23
USR_45331,41.5,2.04,89.7,40.5,2025-11-27
USR_45332,79.6,0.5,80.2,54.5,2025-01-02
USR_45333,70.6,4.15,83.8,21.3,2025-06-08
USR_45334,44.1,5.96,98.6,35.3,2025-04-16
USR_45335,50.1,1.37,100.0,29.6,2025-11-03
USR_45336,24.9,3.47,84.6,65.8,2025-01-08
USR_45337,46.3,6.44,72.6,77.3,2025-06-26
USR_45338,14.4,5.52,75.5,21.5,2025-06-17
USR_45339,24.6,7.74,76.1,13.5,2024-02-23
USR_45340,61.8,1.71,83.1,89.7,2025-08-01
USR_45341,14.5,6.41,84.7,66.3,2025-10-09
USR_45342,81.9,3.78,80.3,27.9,2024-02-05
USR_45343,46.3,1.92,75.2,77.4,2024-06-15
USR_45344,66.3,3.88,93.5,29.0,2024-03-20
USR_45345,77.1,4.25,86.5,58.2,2025-08-31
USR_45346,8.4,3.19,87.3,14.9,2025-05-19
USR_45347,35.5,6.99,78.9,95.3,2024-11-03
USR_45348,41.3,7.51,93.2,46.2,2025-01-07
USR_45349,27.3,4.74,89.7,32.1,2024-03-21
USR_45350,90.8,2.85,82.6,26.3,2024-06-17
USR_45351,26.5,3.77,63.4,47.8,2025-08-09
USR_45352,44.8,5.03,85.1,50.5,2025-10-06
USR_45353,47.0,4.38,78.0,17.4,2025-07-21
USR_45354,28.7,5.51,83.8,98.2,2025-08-28
USR_45355,39.7,3.77,79.5,98.8,2025-10-05
USR_45356,26.9,2.85,81.5,56.6,2025-05-13
USR_45357,35.1,2.71,82.5,17.1,2024-05-09
USR_45358,66.5,4.31,100.0,45.6,2024-08-18
USR_45359,52.8,6.27,100.0,77.3,2025-10-23
USR_45360,7.0,5.03,82.3,17.8,2024-10-04
USR_45361,41.1,2.43,92.6,46.7,2024-01-24
USR_45362,34.4,4.74,74.7,68.2,2024-05-12
USR_45363,45.4,2.8,95.5,33.8,2024-10-22
USR_45364,44.5,4.17,90.8,59.9,2025-05-14
USR_45365,58.1,3.26,80.2,68.4,2025-12-06
USR_45366,53.7,7.08,93.2,65.6,2024-03-03
USR_45367,32.1,7.45,85.0,15.6,2025-01-16
USR_45368,33.3,2.0,86.8,33.0,2024-12-19
USR_45369,41.6,4.89,81.6,34.9,2024-06-09
USR_45370,28.6,3.76,82.8,21.2,2024-01-18
USR_45371,48.9,3.86,75.0,34.8,2025-02-27
USR_45372,14.1,4.62,100.0,87.6,2025-02-15
USR_45373,23.2,7.4,86.5,63.4,2025-08-26
USR_45374,49.6,2.4,98.6,74.6,2025-09-05
USR_45375,70.8,4.41,75.9,64.9,2024-11-19
USR_45376,45.8,5.41,87.2,81.2,2025-08-04
USR_45377,64.9,3.78,77.4,27.1,2025-05-10
USR_45378,42.8,6.6,77.5,35.0,2024-05-10
USR_45379,38.7,3.16,87.9,16.1,2025-12-07
USR_45380,14.2,4.82,88.7,69.5,2024-07-20
USR_45381,35.8,5.47,92.6,25.3,2024-09-03
USR_45382,28.5,3.4,78.6,61.6,2024-12-30
USR_45383,23.9,4.23,73.8,78.3,2025-06-26
USR_45384,33.4,4.65,85.9,46.5,2025-01-30
USR_45385,26.3,5.34,91.8,27.4,2025-07-26
USR_45386,27.3,6.06,74.7,62.3,2025-05-21
USR_45387,17.4,2.47,100.0,23.5,2025-01-10
USR_45388,30.3,5.62,85.2,35.9,2024-05-27
USR_45389,67.5,5.03,80.0,21.9,2024-08-06
USR_45390,10.7,4.51,100.0,26.9,2024-09-26
USR_45391,14.3,1.96,91.1,62.9,2025-08-30
USR_45392,66.9,5.9,75.2,73.3,2025-08-23
USR_45393,57.2,3.3,83.1,47.9,2025-08-07
USR_45394,50.3,5.66,70.8,67.9,2024-06-19
USR_45395,20.9,3.0,75.6,35.9,2024-11-08
USR_45396,26.3,2.25,94.9,32.4,2024-08-01
USR_45397,49.3,2.03,86.3,82.0,2024-11-11
USR_45398,91.5,5.45,87.5,35.4,2024-05-27
USR_45399,16.5,3.54,96.3,26.3,2025-04-22
USR_45400,52.1,1.82,80.9,65.4,2024-12-03
USR_45401,56.8,3.2,68.1,81.3,2025-09-30
USR_45402,50.1,1.82,83.4,49.5,2024-10-04
USR_45403,25.2,2.32,82.6,90.2,2024-02-12
USR_45404,15.8,6.46,93.5,84.6,2024-05-30
USR_45405,42.2,2.34,72.6,71.8,2025-02-25
USR_45406,67.2,2.92,88.2,81.1,2024-06-17
USR_45407,54.8,4.67,87.5,81.8,2024-09-05
USR_45408,64.3,4.5,86.0,13.9,2024-07-07
USR_45409,60.4,1.5,95.4,17.5,2025-06-22
USR_45410,41.3,5.49,85.9,45.9,2025-02-17
USR_45411,42.9,4.97,82.2,55.6,2025-07-23
USR_45412,17.0,5.71,72.9,21.6,2024-07-25
USR_45413,28.1,0.5,97.3,86.1,2025-04-24
USR_45414,7.3,5.76,72.9,25.4,2024-07-02
USR_45415,52.7,1.67,88.9,97.5,2024-05-20
USR_45416,36.7,2.66,69.4,20.6,2025-04-13
USR_45417,37.2,3.66,83.8,54.5,2024-05-21
USR_45418,15.3,3.97,84.9,86.3,2025-06-03
USR_45419,33.1,2.34,91.1,13.6,2024-07-27
USR_45420,42.8,4.62,74.6,87.8,2024-06-01
USR_45421,59.1,5.19,94.4,96.5,2025-11-04
USR_45422,20.2,5.04,94.0,99.6,2024-11-23
USR_45423,44.4,2.17,80.6,53.3,2024-03-31
USR_45424,36.1,3.08,100.0,87.2,2025-04-29
USR_45425,27.2,2.23,95.2,20.6,2024-04-22
USR_45426,29.4,1.98,98.7,51.3,2025-12-14
USR_45427,12.7,3.83,89.0,67.4,2024-09-22
USR_45428,43.3,5.76,89.7,78.4,2025-03-13
USR_45429,27.7,3.51,98.8,80.5,2024-05-31
USR_45430,51.4,5.13,97.0,81.6,2024-06-08
USR_45431,41.9,3.55,72.1,17.7,2025-08-25
USR_45432,56.8,4.73,88.6,22.5,2025-07-23
USR_45433,47.5,3.3,90.3,46.0,2024-12-24
USR_45434,25.5,3.74,89.6,72.9,2024-02-26
USR_45435,37.9,2.12,92.4,79.9,2025-04-19
USR_45436,83.4,1.9,83.4,13.0,2024-04-13
USR_45437,44.4,0.5,78.0,73.8,2025-11-26
USR_45438,36.1,1.12,100.0,81.7,2025-01-03
USR_45439,49.7,2.66,81.1,38.9,2025-06-11
USR_45440,31.4,4.05,98.2,46.1,2025-05-13
USR_45441,59.4,1.83,71.4,33.5,2025-07-18
USR_45442,61.3,6.19,83.6,77.4,2024-03-05
USR_45443,47.2,6.7,90.6,55.3,2025-08-30
USR_45444,32.7,5.05,94.3,79.1,2024-09-05
USR_45445,50.8,4.95,78.1,16.1,2024-10-02
USR_45446,25.4,4.25,100.0,15.3,2024-06-21
USR_45447,61.8,5.31,90.5,93.1,2025-04-12
USR_45448,23.1,4.03,65.4,97.5,2025-10-11
USR_45449,16.1,4.77,87.5,31.1,2024-09-23
USR_45450,45.2,4.38,80.9,91.4,2024-09-11
USR_45451,11.7,2.66,84.0,56.3,2025-11-14
USR_45452,35.8,4.34,93.8,25.5,2025-10-24
USR_45453,37.2,3.16,78.5,29.9,2025-07-02
USR_45454,20.4,5.38,78.7,31.9,2024-06-22
USR_45455,77.4,2.68,71.7,74.5,2025-01-18
USR_45456,38.9,3.28,76.5,67.8,2025-11-12
USR_45457,39.4,2.01,92.4,87.6,2024-12-20
USR_45458,37.5,5.87,99.9,10.5,2025-05-24
USR_45459,70.2,4.89,79.7,11.1,2025-11-11
USR_45460,20.6,4.06,81.7,27.3,2025-01-24
USR_45461,27.6,2.76,96.9,11.8,2024-08-12
USR_45462,54.4,1.17,85.8,98.9,2025-02-17
USR_45463,37.5,5.82,81.9,38.0,2025-06-22
USR_45464,37.8,4.9,87.1,99.8,2024-02-14
USR_45465,17.3,6.5,79.0,21.9,2024-07-28
USR_45466,34.7,4.51,88.1,39.4,2024-12-12
USR_45467,39.7,0.5,89.2,80.4,2025-07-28
USR_45468,16.7,6.64,85.0,24.8,2025-01-11
USR_45469,44.1,3.48,92.9,71.9,2025-09-12
USR_45470,15.6,3.71,78.5,54.5,2025-09-29
USR_45471,29.8,1.47,80.3,19.8,2025-08-16
USR_45472,64.2,2.84,99.1,80.8,2024-07-05
USR_45473,55.8,2.07,86.7,42.4,2024-09-01
USR_45474,24.2,4.12,87.0,39.0,2024-10-17
USR_45475,97.9,0.5,64.8,84.9,2025-07-28
USR_45476,17.1,2.68,64.8,28.4,2025-07-20
USR_45477,42.8,3.28,81.5,66.1,2024-08-20
USR_45478,27.7,3.97,84.8,94.8,2025-10-05
USR_45479,61.1,3.76,70.1,29.3,2025-02-17
USR_45480,47.8,3.42,89.0,57.8,2025-08-20
USR_45481,53.5,4.7,80.0,85.8,2025-02-23
USR_45482,54.3,1.84,89.3,96.8,2025-04-21
USR_45483,40.7,1.7,76.9,34.8,2025-09-03
USR_45484,62.5,1.22,90.6,67.4,2024-02-08
USR_45485,68.1,4.29,84.8,53.3,2024-06-17
USR_45486,58.9,3.25,83.9,42.4,2025-06-22
USR_45487,49.0,6.94,79.3,18.8,2025-11-25
USR_45488,37.9,6.07,81.0,69.0,2024-08-20
USR_45489,25.9,2.73,84.4,76.5,2024-11-02
USR_45490,26.6,3.83,63.9,92.9,2024-09-09
USR_45491,45.3,2.38,70.8,40.6,2025-08-27
USR_45492,56.8,2.33,97.2,99.2,2025-01-09
USR_45493,61.2,3.3,96.0,81.7,2024-08-17
USR_45494,21.7,4.59,67.0,59.9,2024-08-11
USR_45495,22.8,5.07,98.7,89.3,2025-11-08
USR_45496,29.5,3.38,95.9,24.9,2024-07-07
USR_45497,27.3,3.27,74.3,21.8,2025-05-20
USR_45498,25.2,5.0,90.0,67.5,2025-06-02
USR_45499,37.5,4.94,77.5,10.1,2025-03-25
USR_45500,43.3,5.86,83.2,49.8,2024-11-16
USR_45501,29.8,4.29,76.4,31.3,2025-06-30
USR_45502,18.9,2.35,84.2,22.4,2025-10-05
USR_45503,37.8,0.5,85.0,40.2,2025-09-30
USR_45504,34.7,0.5,68.2,27.8,2024-12-04
USR_45505,12.4,4.73,72.7,88.7,2024-12-06
USR_45506,18.4,2.08,87.7,29.0,2024-12-28
USR_45507,25.1,1.25,81.2,64.2,2024-01-22
USR_45508,18.0,6.33,55.8,45.3,2025-05-15
USR_45509,37.0,2.91,94.5,81.5,2024-11-05
USR_45510,34.2,0.76,83.6,46.5,2025-10-23
USR_45511,59.5,3.58,77.4,10.2,2025-02-25
USR_45512,20.3,5.7,100.0,14.1,2025-05-10
USR_45513,45.6,3.87,84.3,35.5,2024-04-11
USR_45514,27.2,5.38,100.0,17.4,2025-05-03
USR_45515,42.2,2.72,93.8,15.1,2024-02-19
USR_45516,18.8,6.79,85.8,92.2,2024-04-26
USR_45517,20.3,4.29,86.9,42.2,2025-08-15
USR_45518,22.1,3.76,72.3,82.4,2024-07-09
USR_45519,34.9,4.82,100.0,56.8,2024-04-24
USR_45520,22.2,5.32,95.9,16.2,2025-01-28
USR_45521,78.5,3.49,69.5,58.1,2025-08-30
USR_45522,31.0,4.65,85.2,86.9,2025-10-19
USR_45523,37.0,4.61,71.4,77.4,2024-10-10
USR_45524,36.6,2.47,87.7,21.5,2025-08-03
USR_45525,49.9,3.55,63.2,50.3,2024-11-19
USR_45526,65.4,3.21,82.2,31.3,2025-01-13
USR_45527,26.1,2.79,89.3,94.6,2024-06-08
USR_45528,19.0,5.22,79.5,13.9,2024-05-16
USR_45529,39.5,4.79,93.7,34.2,2024-04-11
USR_45530,16.0,2.83,91.4,77.3,2024-11-19
USR_45531,15.0,4.94,96.5,39.3,2025-05-01
USR_45532,55.8,5.64,83.9,60.7,2025-01-04
USR_45533,29.2,5.13,87.6,40.0,2024-07-31
USR_45534,21.4,4.27,83.3,84.2,2025-10-04
USR_45535,43.1,4.9,90.8,33.8,2025-08-13
USR_45536,28.7,4.14,87.9,40.2,2024-10-10
USR_45537,35.2,3.2,86.9,74.6,2024-10-16
USR_45538,27.4,3.89,100.0,29.9,2025-09-02
USR_45539,39.2,6.36,86.8,55.3,2024-02-21
USR_45540,43.3,5.23,98.3,97.1,2024-04-07
USR_45541,16.5,5.01,88.4,96.7,2024-03-10
USR_45542,27.6,3.65,71.8,90.1,2024-02-15
USR_45543,37.4,6.24,73.1,38.6,2024-11-24
USR_45544,18.5,4.12,96.3,36.3,2024-05-28
USR_45545,52.0,4.09,78.6,94.4,2025-02-03
USR_45546,20.4,4.84,82.7,59.1,2025-03-31
USR_45547,52.6,2.47,83.4,60.0,2024-03-20
USR_45548,31.2,1.51,87.4,90.8,2025-09-30
USR_45549,25.2,5.87,52.7,65.9,2025-09-16
USR_45550,53.1,5.63,79.3,87.2,2024-03-12
USR_45551,22.5,5.38,85.5,17.1,2024-02-04
USR_45552,20.0,7.53,84.1,52.6,2024-08-03
USR_45553,23.1,4.24,83.4,35.4,2025-09-22
USR_45554,43.2,1.62,87.7,10.7,2024-02-25
USR_45555,24.2,3.91,83.2,75.5,2024-03-17
USR_45556,12.7,0.5,79.9,83.9,2024-10-01
USR_45557,33.7,4.95,94.6,29.5,2024-09-23
USR_45558,25.8,5.3,85.6,35.5,2024-02-27
USR_45559,44.1,2.01,88.2,18.5,2025-12-05
USR_45560,59.2,0.5,80.8,96.0,2024-09-19
USR_45561,48.9,3.66,100.0,44.7,2024-02-19
USR_45562,12.5,3.7,74.8,52.4,2025-09-12
USR_45563,19.5,5.81,95.2,69.0,2024-10-14
USR_45564,36.0,6.44,67.6,16.0,2024-08-12
USR_45565,53.0,7.65,93.9,42.8,2025-04-06
USR_45566,49.0,3.95,89.6,85.4,2024-05-05
USR_45567,35.1,4.02,86.7,33.1,2025-09-01
USR_45568,12.5,3.57,77.7,63.9,2025-05-01
USR_45569,38.7,6.75,97.1,51.9,2025-01-26
USR_45570,36.4,2.58,100.0,86.8,2024-12-19
USR_45571,41.9,5.88,86.4,70.9,2025-01-05
USR_45572,20.6,3.47,100.0,41.2,2024-08-23
USR_45573,40.0,7.73,82.8,99.9,2024-11-23
USR_45574,48.9,2.66,87.2,41.2,2025-07-03
USR_45575,41.3,5.5,64.3,33.0,2024-01-23
USR_45576,48.2,5.67,87.9,45.1,2025-08-08
USR_45577,60.0,4.64,88.7,67.8,2025-11-26
USR_45578,41.4,2.9,81.9,59.3,2024-11-20
USR_45579,19.6,4.08,81.3,98.8,2024-10-28
USR_45580,33.9,2.72,82.2,66.4,2024-05-10
USR_45581,65.2,5.83,91.7,47.9,2024-04-17
USR_45582,58.5,3.99,100.0,19.2,2025-09-20
USR_45583,27.9,7.5,78.2,17.5,2024-07-17
USR_45584,30.6,1.61,100.0,31.6,2025-07-24
USR_45585,59.3,6.06,79.0,92.4,2024-11-09
USR_45586,40.6,2.54,76.7,72.1,2024-10-11
USR_45587,41.0,3.44,97.5,72.2,2024-02-06
USR_45588,27.9,3.73,92.4,67.7,2024-12-30
USR_45589,45.9,3.96,74.8,32.9,2025-11-25
USR_45590,26.3,6.4,70.8,96.9,2024-09-09
USR_45591,20.6,4.19,77.5,38.7,2024-11-09
USR_45592,27.9,6.41,92.5,45.9,2024-03-31
USR_45593,31.8,2.8,100.0,28.4,2025-01-10
USR_45594,38.3,6.1,77.4,29.9,2025-09-07
USR_45595,41.0,2.56,89.8,91.1,2025-03-08
USR_45596,47.6,2.98,78.5,27.4,2025-11-30
USR_45597,37.5,2.87,93.4,99.5,2025-10-23
USR_45598,49.1,5.16,80.9,80.6,2025-06-06
USR_45599,33.9,4.61,87.1,59.6,2025-05-12
USR_45600,29.2,6.19,90.1,29.1,2024-10-30
USR_45601,37.8,2.35,73.9,88.4,2024-08-12
USR_45602,33.2,7.39,87.6,73.3,2025-11-03
USR_45603,20.0,1.43,84.9,55.8,2024-04-29
USR_45604,38.7,4.07,93.5,34.0,2024-03-18
USR_45605,34.3,3.13,68.0,29.5,2024-02-14
USR_45606,47.4,3.07,91.6,96.4,2025-05-30
USR_45607,29.0,4.28,94.9,35.1,2025-02-08
USR_45608,32.7,4.56,90.3,70.7,2025-04-17
USR_45609,21.6,4.14,95.5,43.0,2025-10-15
USR_45610,43.0,6.33,77.1,29.1,2024-07-31
USR_45611,30.0,4.17,75.6,27.5,2024-08-11
USR_45612,35.8,2.48,72.7,73.1,2024-02-12
USR_45613,18.4,3.15,67.6,76.8,2025-01-18
USR_45614,14.8,4.91,71.7,95.1,2025-10-12
USR_45615,8.4,3.07,91.8,44.6,2024-01-25
USR_45616,24.2,3.29,75.6,39.5,2024-01-17
USR_45617,40.0,4.38,100.0,88.8,2025-01-28
USR_45618,49.5,3.83,87.3,42.6,2024-11-13
USR_45619,31.4,4.82,75.1,80.6,2024-02-15
USR_45620,21.5,4.48,82.2,17.1,2024-10-23
USR_45621,64.7,2.11,84.1,73.9,2025-03-31
USR_45622,24.6,5.98,90.0,83.9,2025-05-29
USR_45623,32.8,6.4,91.8,47.1,2025-08-14
USR_45624,44.7,6.28,81.0,38.7,2025-05-09
USR_45625,20.7,5.05,83.7,17.5,2024-04-15
USR_45626,40.9,4.72,88.6,96.1,2024-10-08
USR_45627,25.4,5.21,70.1,25.1,2024-07-08
USR_45628,23.8,3.29,67.0,78.5,2025-07-02
USR_45629,80.5,4.35,100.0,38.8,2025-01-10
USR_45630,20.0,2.72,98.1,24.5,2025-04-04
USR_45631,55.5,3.14,94.7,63.7,2025-07-17
USR_45632,9.5,5.6,82.1,33.4,2025-11-01
USR_45633,49.6,3.71,89.7,36.6,2024-12-27
USR_45634,14.4,5.25,89.1,85.1,2025-02-14
USR_45635,32.6,4.39,88.0,74.4,2024-03-07
USR_45636,23.2,2.38,80.9,73.5,2025-01-29
USR_45637,39.3,2.88,94.0,27.6,2025-06-11
USR_45638,24.4,3.26,76.2,47.3,2024-11-07
USR_45639,55.9,3.72,97.7,23.0,2024-09-16
USR_45640,25.0,4.8,82.4,93.9,2025-10-29
USR_45641,43.8,3.52,88.2,30.9,2024-05-29
USR_45642,61.1,3.77,88.7,35.4,2024-07-08
USR_45643,74.3,1.67,88.7,89.3,2025-01-11
USR_45644,24.0,3.13,99.2,92.0,2024-09-04
USR_45645,14.1,5.04,100.0,34.5,2024-04-08
USR_45646,40.3,4.74,96.3,55.0,2024-03-05
USR_45647,26.1,2.35,77.4,66.1,2024-12-06
USR_45648,19.2,3.52,82.0,18.2,2024-04-15
USR_45649,51.9,4.63,77.5,52.1,2025-01-30
USR_45650,71.8,4.03,88.5,65.9,2024-08-17
USR_45651,54.7,0.96,100.0,64.6,2024-02-27
USR_45652,32.5,2.43,89.6,99.9,2025-02-07
USR_45653,18.4,1.78,72.4,76.3,2024-10-21
USR_45654,21.5,0.9,88.3,81.3,2025-10-02
USR_45655,74.2,3.47,80.1,44.6,2025-12-01
USR_45656,22.2,3.82,89.6,91.5,2024-04-02
USR_45657,49.7,0.5,89.6,23.9,2024-10-14
USR_45658,38.8,2.66,84.2,24.4,2024-04-18
USR_45659,31.1,4.47,67.0,63.9,2024-04-23
USR_45660,54.4,7.91,80.8,43.9,2025-09-13
USR_45661,64.5,4.04,86.8,21.9,2025-11-10
USR_45662,19.1,2.92,88.5,15.5,2025-10-09
USR_45663,24.2,0.87,90.7,65.2,2024-03-08
USR_45664,17.7,4.36,81.5,48.1,2024-05-14
USR_45665,14.8,3.82,90.5,97.4,2025-03-04
USR_45666,29.7,5.63,71.0,71.1,2025-10-24
USR_45667,25.0,2.3,95.4,83.9,2025-05-10
USR_45668,48.7,3.14,81.3,16.1,2025-06-26
USR_45669,20.3,4.11,92.2,20.8,2024-04-20
USR_45670,33.1,5.4,89.2,12.7,2025-03-01
USR_45671,26.8,5.83,85.2,68.9,2025-08-31
USR_45672,31.5,5.28,71.7,90.6,2024-06-05
USR_45673,57.8,0.55,85.0,36.8,2025-10-31
USR_45674,30.0,5.43,83.3,88.1,2025-06-06
USR_45675,34.9,5.34,82.1,38.6,2024-03-23
USR_45676,61.7,3.86,95.7,80.9,2024-08-19
USR_45677,37.6,4.97,91.6,35.4,2024-05-14
USR_45678,19.2,4.43,91.9,70.1,2025-06-21
USR_45679,36.3,4.13,64.7,51.4,2025-10-24
USR_45680,46.7,7.13,88.6,47.0,2024-02-01
USR_45681,48.3,4.33,100.0,64.1,2024-11-01
USR_45682,48.8,3.86,100.0,48.4,2024-08-26
USR_45683,51.0,6.39,84.6,54.2,2024-08-04
USR_45684,15.9,5.68,95.6,72.9,2024-01-19
USR_45685,44.1,4.97,84.7,46.2,2025-11-27
USR_45686,19.4,5.21,81.8,65.8,2025-01-14
USR_45687,4.8,3.27,72.5,67.9,2024-08-11
USR_45688,36.4,1.26,94.8,69.7,2025-07-28
USR_45689,55.6,4.23,65.9,90.6,2024-03-07
USR_45690,21.3,4.08,87.1,45.5,2024-02-06
USR_45691,43.1,3.78,82.0,39.9,2024-08-03
USR_45692,71.5,5.32,90.1,94.0,2025-08-17
USR_45693,34.0,6.08,59.9,54.8,2024-06-09
USR_45694,28.5,5.96,94.8,85.8,2024-03-04
USR_45695,26.8,3.8,99.7,88.4,2024-11-03
USR_45696,42.8,3.61,100.0,59.6,2025-07-08
USR_45697,59.9,1.32,90.1,45.8,2025-05-08
USR_45698,14.4,2.89,63.5,54.3,2024-05-10
USR_45699,39.3,2.7,86.4,60.1,2024-09-30
USR_45700,26.2,4.27,75.1,16.5,2024-12-26
USR_45701,23.0,3.42,83.6,47.7,2024-11-05
USR_45702,46.7,1.16,78.1,48.5,2024-12-09
USR_45703,31.9,5.14,90.1,90.5,2025-06-26
USR_45704,44.3,2.33,86.6,72.4,2024-09-06
USR_45705,49.2,6.33,72.9,62.3,2024-02-19
USR_45706,34.5,2.39,91.7,81.8,2025-08-10
USR_45707,61.7,6.83,84.7,76.5,2025-05-30
USR_45708,34.6,5.5,93.0,62.6,2024-12-30
USR_45709,28.3,3.59,88.2,34.8,2025-12-02
USR_45710,20.5,6.07,100.0,60.5,2024-03-28
USR_45711,43.8,3.08,100.0,75.4,2025-05-27
USR_45712,47.9,0.54,82.9,74.6,2025-02-25
USR_45713,50.7,3.46,73.3,60.9,2025-07-22
USR_45714,46.2,6.04,75.6,66.2,2024-05-07
USR_45715,42.5,2.4,90.4,13.3,2024-10-17
USR_45716,40.1,3.44,70.9,24.8,2025-05-13
USR_45717,46.2,7.02,79.0,98.8,2024-05-18
USR_45718,22.2,4.21,82.6,43.4,2025-01-01
USR_45719,18.5,3.27,57.9,68.4,2025-03-22
USR_45720,42.6,3.08,84.7,59.7,2025-09-27
USR_45721,53.2,3.14,91.1,72.5,2025-10-10
USR_45722,47.9,4.81,76.5,31.3,2025-03-06
USR_45723,62.7,1.79,86.0,32.5,2025-03-06
USR_45724,61.6,6.05,94.5,44.7,2025-03-25
USR_45725,31.0,4.78,99.5,48.5,2024-11-26
USR_45726,27.8,3.62,82.7,57.0,2025-10-23
USR_45727,45.9,5.21,74.4,33.9,2024-06-10
USR_45728,49.5,2.53,89.0,62.1,2024-07-12
USR_45729,16.4,3.67,93.7,12.9,2025-04-10
USR_45730,41.2,6.09,80.2,86.0,2024-12-05
USR_45731,25.9,2.33,78.8,33.6,2024-12-10
USR_45732,59.3,2.1,89.5,41.1,2025-10-28
USR_45733,49.9,2.64,66.0,98.8,2025-10-31
USR_45734,60.7,2.66,86.5,59.8,2025-11-24
USR_45735,28.3,3.44,75.1,78.9,2025-11-07
USR_45736,62.7,2.72,85.0,82.1,2024-12-08
USR_45737,43.3,4.59,81.9,30.5,2025-07-28
USR_45738,33.9,2.67,55.3,14.4,2025-03-04
USR_45739,46.6,5.18,100.0,75.2,2024-06-02
USR_45740,41.2,4.48,78.6,99.9,2025-10-10
USR_45741,17.3,5.85,87.0,43.7,2025-04-11
USR_45742,35.6,5.78,91.8,31.4,2024-03-08
USR_45743,32.8,3.18,87.4,84.1,2024-07-13
USR_45744,44.6,6.13,85.1,86.4,2025-08-15
USR_45745,56.9,3.84,88.3,30.4,2024-08-05
USR_45746,22.1,4.7,78.9,56.0,2025-06-11
USR_45747,28.6,4.12,99.5,94.5,2025-10-10
USR_45748,33.3,3.49,77.3,28.4,2025-06-06
USR_45749,33.4,4.45,91.7,80.3,2024-11-15
USR_45750,28.8,2.08,86.8,75.7,2024-09-26
USR_45751,28.6,3.18,87.4,21.8,2024-02-12
USR_45752,64.8,5.44,92.9,69.3,2025-11-26
USR_45753,39.1,3.56,82.9,98.5,2025-10-28
USR_45754,37.2,2.46,89.7,92.9,2024-11-09
USR_45755,33.2,4.45,100.0,59.2,2025-05-17
USR_45756,27.4,5.93,94.8,27.8,2025-10-07
USR_45757,36.2,1.68,97.8,65.5,2024-01-28
USR_45758,58.9,6.42,91.5,46.8,2025-07-19
