user_id,avg_rpm,smoothness_score,idling_pct,carbon_credits_balance
USR_46467,2079,0.87,0.204,57
USR_46468,2264,0.71,0.326,28
USR_46469,2064,0.53,0.246,20
USR_46470,2090,0.74,0.206,127
USR_46471,2119,0.75,0.183,3
USR_46472,2061,0.78,0.141,4
USR_46473,2668,0.64,0.128,54
USR_46474,2405,0.57,0.179,8
USR_46475,1933,0.86,0.336,7
USR_46476,2717,0.6,0.034,4
USR_46477,2490,0.63,0.183,0
USR_46478,2286,0.71,0.072,23
USR_46479,2873,0.38,0.054,14
USR_46480,3464,0.34,0.06,9
USR_46481,2336,0.7,0.139,21
USR_46482,2529,0.67,0.159,72
USR_46483,2607,0.59,0.085,36
USR_46484,3003,0.3,0.094,18
USR_46485,2599,0.69,0.091,15
USR_46486,2663,0.54,0.128,20
USR_46487,2233,0.77,0.196,28
USR_46488,2436,0.78,0.02,111
USR_46489,2211,0.81,0.102,65
USR_46490,3131,0.65,0.307,58
USR_46491,2534,0.68,0.164,49
USR_46492,2596,0.61,0.187,1
USR_46493,2554,0.65,0.393,23
USR_46494,2366,0.74,0.084,95
USR_46495,2073,0.8,0.042,48
USR_46496,2383,0.66,0.176,34
USR_46497,2405,0.71,0.097,49
USR_46498,2417,0.66,0.163,17
USR_46499,2025,0.79,0.229,76
USR_46500,2557,0.5,0.163,212
USR_46501,2466,0.64,0.202,4
USR_46502,2316,0.67,0.263,70
USR_46503,2373,0.63,0.292,32
USR_46504,2772,0.6,0.18,4
USR_46505,2800,0.43,0.072,105
USR_46506,2358,0.85,0.117,121
USR_46507,2404,0.65,0.107,15
USR_46508,2791,0.69,0.279,62
USR_46509,2602,0.49,0.173,130
USR_46510,3028,0.59,0.055,18
USR_46511,2206,0.73,0.153,105
USR_46512,2149,0.59,0.352,48
USR_46513,2317,0.69,0.008,138
USR_46514,2416,0.55,0.096,50
USR_46515,2376,0.71,0.047,26
USR_46516,2973,0.38,0.096,102
USR_46517,2595,0.81,0.372,47
USR_46518,2414,0.59,0.267,85
USR_46519,2740,0.37,0.038,61
USR_46520,2721,0.58,0.059,15
USR_46521,2228,0.77,0.036,98
USR_46522,2305,0.77,0.099,111
USR_46523,2287,0.81,0.053,4
USR_46524,2510,0.67,0.269,177
USR_46525,2911,0.43,0.01,26
USR_46526,2244,0.81,0.007,9
USR_46527,2104,0.83,0.045,9
USR_46528,2645,0.47,0.084,46
USR_46529,2415,0.7,0.127,5
USR_46530,2200,0.78,0.283,28
USR_46531,2744,0.52,0.085,81
USR_46532,3015,0.57,0.425,34
USR_46533,2480,0.68,0.175,124
USR_46534,2030,0.72,0.201,20
USR_46535,2770,0.64,0.093,25
USR_46536,2914,0.58,0.465,7
USR_46537,2325,0.73,0.14,78
USR_46538,2434,0.71,0.193,104
USR_46539,2595,0.51,0.268,10
USR_46540,2610,0.62,0.149,26
USR_46541,2775,0.51,0.085,33
USR_46542,2522,0.6,0.403,140
USR_46543,2178,0.77,0.315,56
USR_46544,2510,0.67,0.234,28
USR_46545,2109,0.82,0.116,88
USR_46546,2126,0.89,0.041,15
USR_46547,2432,0.84,0.13,0
USR_46548,2406,0.8,0.056,83
USR_46549,2424,0.76,0.095,93
USR_46550,2483,0.73,0.091,43
USR_46551,3216,0.35,0.225,34
USR_46552,2400,0.71,0.233,36
USR_46553,2395,0.74,0.15,6
USR_46554,2469,0.65,0.276,93
USR_46555,2644,0.6,0.041,37
USR_46556,2305,0.64,0.261,25
USR_46557,2565,0.7,0.127,29
USR_46558,2937,0.54,0.394,2
USR_46559,1822,0.75,0.196,75
USR_46560,2833,0.47,0.217,25
USR_46561,2600,0.57,0.119,1
USR_46562,2430,0.56,0.497,146
USR_46563,2591,0.66,0.01,49
USR_46564,2726,0.61,0.04,10
USR_46565,2559,0.77,0.246,61
USR_46566,2458,0.62,0.424,13
USR_46567,2607,0.63,0.19,32
USR_46568,2174,0.73,0.045,39
USR_46569,2956,0.4,0.053,0
USR_46570,2127,0.84,0.016,2
USR_46571,2171,0.77,0.191,182
USR_46572,2628,0.51,0.038,77
USR_46573,2138,0.58,0.114,64
USR_46574,2657,0.62,0.048,197
USR_46575,2308,0.6,0.112,50
USR_46576,2951,0.56,0.053,0
USR_46577,2596,0.62,0.146,90
USR_46578,2357,0.8,0.12,77
USR_46579,2344,0.6,0.09,46
USR_46580,2866,0.62,0.25,26
USR_46581,1993,0.8,0.054,9
USR_46582,2095,0.74,0.318,23
USR_46583,2304,0.64,0.286,98
USR_46584,2552,0.47,0.107,47
USR_46585,2677,0.68,0.233,34
USR_46586,2562,0.59,0.16,124
USR_46587,2484,0.53,0.234,16
USR_46588,2488,0.72,0.141,122
USR_46589,3246,0.38,0.12,58
USR_46590,2949,0.53,0.367,87
USR_46591,3172,0.36,0.037,12
USR_46592,3184,0.26,0.315,83
USR_46593,2620,0.77,0.045,72
USR_46594,2255,0.74,0.153,42
USR_46595,2582,0.47,0.069,31
USR_46596,2374,0.66,0.033,4
USR_46597,2338,0.75,0.054,19
USR_46598,2554,0.61,0.227,80
USR_46599,2423,0.62,0.22,62
USR_46600,2172,0.73,0.256,7
USR_46601,2201,0.71,0.305,60
USR_46602,2159,0.79,0.316,59
USR_46603,3093,0.51,0.083,15
USR_46604,2213,0.78,0.299,28
USR_46605,3103,0.61,0.201,29
USR_46606,2302,0.7,0.108,41
USR_46607,2340,0.75,0.084,219
USR_46608,2470,0.56,0.326,4
USR_46609,2460,0.8,0.306,80
USR_46610,2785,0.62,0.042,10
USR_46611,2313,0.64,0.229,8
USR_46612,2577,0.61,0.147,7
USR_46613,2146,0.83,0.007,2
USR_46614,2528,0.65,0.074,28
USR_46615,2018,0.78,0.019,69
USR_46616,2438,0.83,0.025,24
USR_46617,2946,0.43,0.479,37
USR_46618,2227,0.8,0.128,31
USR_46619,2631,0.71,0.08,41
USR_46620,2535,0.76,0.242,91
USR_46621,2657,0.58,0.088,9
USR_46622,2735,0.85,0.057,30
USR_46623,1969,0.91,0.321,34
USR_46624,2540,0.68,0.077,76
USR_46625,2326,0.6,0.278,8
USR_46626,2492,0.85,0.298,5
USR_46627,2563,0.77,0.047,34
USR_46628,2353,0.74,0.188,5
USR_46629,2437,0.65,0.012,37
USR_46630,2476,0.8,0.209,25
USR_46631,2275,0.61,0.183,111
USR_46632,2059,0.75,0.055,69
USR_46633,2575,0.81,0.348,10
USR_46634,2158,0.88,0.089,142
USR_46635,2883,0.32,0.272,73
USR_46636,2303,0.81,0.181,43
USR_46637,1959,0.82,0.08,11
USR_46638,2634,0.39,0.26,4
USR_46639,2638,0.65,0.354,43
USR_46640,2812,0.56,0.09,38
USR_46641,2348,0.65,0.175,2
USR_46642,2674,0.6,0.358,19
USR_46643,2636,0.81,0.165,47
USR_46644,3060,0.34,0.381,14
USR_46645,2489,0.58,0.107,83
USR_46646,2847,0.44,0.084,39
USR_46647,2444,0.77,0.167,57
USR_46648,2689,0.47,0.073,69
USR_46649,2430,0.65,0.129,53
USR_46650,2266,0.57,0.1,134
USR_46651,3197,0.23,0.264,74
USR_46652,2605,0.72,0.031,14
USR_46653,2368,0.65,0.075,75
USR_46654,2523,0.65,0.088,40
USR_46655,2555,0.82,0.121,5
USR_46656,2259,0.77,0.086,67
USR_46657,2402,0.6,0.037,43
USR_46658,2641,0.62,0.201,31
USR_46659,2359,0.69,0.105,18
USR_46660,2046,0.83,0.083,33
USR_46661,2806,0.41,0.131,39
USR_46662,2630,0.52,0.053,8
USR_46663,1984,0.69,0.029,2
USR_46664,2202,0.94,0.054,23
USR_46665,2643,0.58,0.184,91
USR_46666,2545,0.72,0.209,16
USR_46667,2215,0.86,0.093,6
USR_46668,2339,0.76,0.042,9
USR_46669,3056,0.66,0.033,0
USR_46670,2859,0.55,0.135,8
USR_46671,2475,0.56,0.185,13
USR_46672,2527,0.79,0.056,6
USR_46673,2574,0.53,0.212,59
USR_46674,2480,0.7,0.165,31
USR_46675,2278,0.7,0.519,14
USR_46676,2402,0.63,0.12,10
USR_46677,2698,0.68,0.075,72
USR_46678,2229,0.74,0.222,5
USR_46679,2160,0.9,0.314,0
USR_46680,2423,0.65,0.185,48
USR_46681,2423,0.64,0.258,17
USR_46682,2089,0.69,0.398,98
USR_46683,1995,0.68,0.115,14
USR_46684,2437,0.56,0.034,15
USR_46685,2779,0.77,0.104,19
USR_46686,2324,0.67,0.202,34
USR_46687,2526,0.61,0.071,143
USR_46688,2705,0.52,0.122,112
USR_46689,2339,0.79,0.441,174
USR_46690,2721,0.75,0.237,44
USR_46691,2139,0.69,0.217,46
USR_46692,2715,0.62,0.136,82
USR_46693,2570,0.58,0.353,4
USR_46694,2588,0.58,0.154,6
USR_46695,3009,0.43,0.175,132
USR_46696,2236,0.68,0.109,36
USR_46697,2444,0.53,0.17,15
USR_46698,2635,0.62,0.075,4
USR_46699,2408,0.89,0.276,44
USR_46700,2194,0.73,0.08,94
USR_46701,1889,0.82,0.271,48
USR_46702,2409,0.66,0.107,91
USR_46703,1826,0.84,0.208,103
USR_46704,2296,0.64,0.04,50
USR_46705,1843,0.79,0.172,10
USR_46706,2763,0.53,0.478,156
USR_46707,2553,0.79,0.36,86
USR_46708,2314,0.79,0.048,7
USR_46709,2538,0.67,0.101,3
USR_46710,2257,0.69,0.019,165
USR_46711,2829,0.61,0.08,15
USR_46712,2780,0.66,0.165,64
USR_46713,2347,0.69,0.114,51
USR_46714,3179,0.35,0.18,20
USR_46715,2716,0.42,0.195,75
USR_46716,2411,0.75,0.299,94
USR_46717,2379,0.74,0.369,19
USR_46718,2596,0.61,0.176,226
USR_46719,2426,0.8,0.065,18
USR_46720,2325,0.6,0.052,60
USR_46721,2313,0.76,0.224,131
USR_46722,2340,0.62,0.095,60
USR_46723,2492,0.51,0.289,93
USR_46724,2125,0.7,0.225,44
USR_46725,3157,0.38,0.157,14
USR_46726,2191,0.79,0.047,64
USR_46727,2716,0.51,0.109,18
USR_46728,2792,0.62,0.08,37
USR_46729,3013,0.46,0.273,95
USR_46730,2223,0.58,0.058,7
USR_46731,2524,0.37,0.124,22
USR_46732,2425,0.74,0.13,38
USR_46733,2423,0.69,0.121,179
USR_46734,2528,0.82,0.42,59
USR_46735,2002,0.87,0.145,57
USR_46736,2584,0.72,0.151,6
USR_46737,2751,0.63,0.211,35
USR_46738,3188,0.36,0.2,109
USR_46739,2728,0.51,0.18,41
USR_46740,2069,0.74,0.096,108
USR_46741,2887,0.55,0.215,52
USR_46742,2647,0.6,0.308,94
USR_46743,2728,0.58,0.167,69
USR_46744,2604,0.73,0.186,2
USR_46745,2998,0.54,0.136,76
USR_46746,3379,0.39,0.296,92
USR_46747,2425,0.64,0.235,11
USR_46748,2716,0.5,0.181,16
USR_46749,2608,0.7,0.139,30
USR_46750,2239,0.82,0.235,65
USR_46751,2233,0.71,0.525,1
USR_46752,3166,0.33,0.129,56
USR_46753,2263,0.81,0.119,1
USR_46754,2440,0.58,0.084,22
USR_46755,2551,0.63,0.186,66
USR_46756,2161,0.77,0.159,60
USR_46757,2861,0.61,0.267,77
USR_46758,2611,0.64,0.188,78
USR_46759,2785,0.41,0.153,77
USR_46760,2329,0.78,0.186,83
USR_46761,2143,0.79,0.16,129
USR_46762,2572,0.66,0.099,59
USR_46763,3049,0.47,0.138,31
USR_46764,2355,0.72,0.374,24
USR_46765,2453,0.73,0.094,41
USR_46766,2685,0.49,0.284,20
USR_46767,2051,0.73,0.155,63
USR_46768,2243,0.88,0.111,22
USR_46769,2412,0.69,0.064,5
USR_46770,2571,0.6,0.085,9
USR_46771,2728,0.58,0.181,48
USR_46772,2752,0.53,0.212,17
USR_46773,2873,0.56,0.45,76
USR_46774,2434,0.78,0.024,19
USR_46775,2003,0.72,0.189,23
USR_46776,2563,0.66,0.009,68
USR_46777,2520,0.76,0.132,92
USR_46778,2240,0.59,0.072,16
USR_46779,2283,0.76,0.098,4
USR_46780,2219,0.66,0.143,10
USR_46781,2329,0.75,0.022,12
USR_46782,2693,0.45,0.232,17
USR_46783,2537,0.7,0.154,26
USR_46784,3047,0.46,0.022,42
USR_46785,2505,0.79,0.3,50
USR_46786,2684,0.56,0.081,110
USR_46787,2089,0.87,0.052,34
USR_46788,2524,0.77,0.333,28
USR_46789,2334,0.78,0.151,19
USR_46790,2224,0.63,0.129,9
USR_46791,2334,0.73,0.111,75
USR_46792,2423,0.8,0.285,45
USR_46793,2595,0.61,0.293,20
USR_46794,2333,0.67,0.165,94
USR_46795,2083,0.72,0.235,65
USR_46796,2426,0.62,0.297,132
USR_46797,2390,0.8,0.277,92
USR_46798,2201,0.85,0.078,43
USR_46799,2504,0.66,0.116,405
USR_46800,2636,0.7,0.265,31
USR_46801,2531,0.66,0.038,7
USR_46802,2761,0.49,0.299,29
USR_46803,2961,0.53,0.186,71
USR_46804,1947,0.75,0.087,34
USR_46805,2829,0.67,0.222,2
USR_46806,2472,0.62,0.11,91
USR_46807,2236,0.86,0.066,105
USR_46808,2297,0.7,0.047,47
USR_46809,2012,0.81,0.093,24
USR_46810,2679,0.51,0.05,131
USR_46811,2440,0.69,0.243,39
USR_46812,2100,0.63,0.039,47
USR_46813,2634,0.68,0.091,4
USR_46814,2916,0.69,0.101,23
USR_46815,2397,0.74,0.204,10
USR_46816,2644,0.61,0.061,29
USR_46817,2595,0.62,0.097,153
USR_46818,2498,0.69,0.097,21
USR_46819,2262,0.68,0.098,41
USR_46820,2961,0.58,0.094,27
USR_46821,2916,0.39,0.315,40
USR_46822,2606,0.68,0.122,52
USR_46823,2183,0.68,0.056,74
USR_46824,2650,0.68,0.353,24
USR_46825,2310,0.84,0.186,195
USR_46826,2380,0.59,0.036,54
USR_46827,2632,0.58,0.299,24
USR_46828,2605,0.68,0.032,58
USR_46829,2530,0.59,0.231,150
USR_46830,1928,0.75,0.407,50
USR_46831,2594,0.89,0.212,20
USR_46832,2965,0.77,0.237,44
USR_46833,2663,0.45,0.041,8
USR_46834,2642,0.56,0.073,67
USR_46835,2313,0.53,0.267,19
USR_46836,2276,0.66,0.167,34
USR_46837,2573,0.6,0.127,54
USR_46838,2489,0.64,0.159,170
USR_46839,2555,0.69,0.397,68
USR_46840,2656,0.52,0.317,100
USR_46841,2537,0.72,0.153,25
USR_46842,2215,0.77,0.052,11
USR_46843,2728,0.58,0.056,13
USR_46844,2195,0.77,0.137,2
USR_46845,2554,0.54,0.229,107
USR_46846,2580,0.51,0.382,187
USR_46847,2365,0.7,0.095,28
USR_46848,2777,0.55,0.32,21
USR_46849,2549,0.65,0.208,31
USR_46850,2155,0.67,0.126,117
USR_46851,2202,0.56,0.036,0
USR_46852,3056,0.35,0.144,29
USR_46853,2591,0.73,0.069,0
USR_46854,2433,0.87,0.24,10
USR_46855,2904,0.51,0.199,13
USR_46856,2331,0.84,0.179,38
USR_46857,2759,0.51,0.114,85
USR_46858,2505,0.62,0.124,122
USR_46859,2552,0.59,0.209,51
USR_46860,2265,0.68,0.056,21
USR_46861,2309,0.62,0.126,85
USR_46862,3129,0.52,0.04,107
USR_46863,2493,0.6,0.079,18
USR_46864,2279,0.79,0.07,77
USR_46865,2419,0.85,0.241,20
USR_46866,2547,0.71,0.252,51
USR_46867,2329,0.73,0.167,18
USR_46868,2229,0.66,0.1,64
USR_46869,2649,0.75,0.059,33
USR_46870,2210,0.81,0.195,205
USR_46871,2282,0.63,0.171,56
USR_46872,2175,0.73,0.153,29
USR_46873,2190,0.68,0.264,19
USR_46874,2418,0.77,0.138,67
USR_46875,2160,0.63,0.28,64
USR_46876,2829,0.71,0.081,47
USR_46877,2681,0.61,0.081,50
USR_46878,2256,0.71,0.357,34
USR_46879,2091,0.67,0.083,35
USR_46880,2793,0.62,0.19,1
USR_46881,2474,0.42,0.361,16
USR_46882,2529,0.7,0.133,7
USR_46883,2366,0.69,0.046,1
USR_46884,2516,0.83,0.102,97
USR_46885,2262,0.85,0.388,71
USR_46886,2767,0.57,0.166,51
USR_46887,2280,0.79,0.258,41
USR_46888,2753,0.61,0.022,57
USR_46889,2623,0.44,0.129,12
USR_46890,2708,0.37,0.154,29
USR_46891,2655,0.6,0.326,203
USR_46892,2891,0.71,0.188,51
USR_46893,2496,0.63,0.118,95
USR_46894,2652,0.68,0.364,38
USR_46895,2347,0.68,0.119,9
USR_46896,2510,0.72,0.292,95
USR_46897,2280,0.79,0.198,26
USR_46898,2905,0.66,0.156,33
USR_46899,2546,0.71,0.309,52
USR_46900,2681,0.71,0.34,7
USR_46901,3172,0.51,0.182,44
USR_46902,2198,0.75,0.039,64
USR_46903,2851,0.53,0.031,59
USR_46904,2684,0.78,0.325,24
USR_46905,2160,0.75,0.139,2
USR_46906,2499,0.54,0.101,19
USR_46907,2456,0.72,0.391,57
USR_46908,2809,0.53,0.287,233
USR_46909,1965,0.88,0.177,112
USR_46910,2618,0.56,0.141,44
USR_46911,2459,0.6,0.214,106
USR_46912,1931,0.86,0.318,26
USR_46913,2402,0.65,0.016,116
USR_46914,2688,0.61,0.146,3
USR_46915,2886,0.53,0.2,2
USR_46916,2729,0.68,0.06,22
USR_46917,2753,0.6,0.158,118
USR_46918,2427,0.56,0.276,95
USR_46919,2837,0.57,0.033,10
USR_46920,2446,0.53,0.163,39
USR_46921,2828,0.73,0.336,19
USR_46922,1988,0.88,0.204,45
USR_46923,2880,0.62,0.061,6
USR_46924,2215,0.84,0.123,23
USR_46925,2479,0.75,0.116,61
USR_46926,2555,0.67,0.12,24
USR_46927,2623,0.57,0.348,0
USR_46928,2476,0.69,0.271,18
USR_46929,2280,0.85,0.094,11
USR_46930,2586,0.75,0.083,9
USR_46931,2383,0.57,0.104,28
USR_46932,2790,0.56,0.186,2
USR_46933,2459,0.7,0.496,4
USR_46934,2016,0.74,0.074,1
USR_46935,2789,0.49,0.097,0
USR_46936,2338,0.84,0.242,173
USR_46937,2749,0.55,0.233,14
USR_46938,2508,0.73,0.065,4
USR_46939,2355,0.86,0.245,53
USR_46940,2034,0.84,0.317,72
USR_46941,2580,0.52,0.089,30
USR_46942,2427,0.58,0.432,84
USR_46943,2667,0.65,0.048,30
USR_46944,2027,0.71,0.177,25
USR_46945,2696,0.74,0.129,42
USR_46946,2390,0.78,0.266,71
USR_46947,2431,0.84,0.019,5
USR_46948,2029,0.7,0.023,84
USR_46949,2122,0.91,0.118,70
USR_46950,2594,0.61,0.184,141
USR_46951,2452,0.64,0.039,27
USR_46952,2357,0.58,0.265,33
USR_46953,2908,0.48,0.142,117
USR_46954,2645,0.34,0.053,91
USR_46955,2360,0.91,0.162,137
USR_46956,2529,0.59,0.056,2
USR_46957,2549,0.62,0.046,12
USR_46958,2341,0.76,0.568,17
USR_46959,2426,0.61,0.194,10
USR_46960,2062,0.78,0.091,67
USR_46961,2495,0.62,0.222,18
USR_46962,2457,0.68,0.171,24
USR_46963,2102,0.88,0.194,79
USR_46964,2982,0.59,0.129,120
USR_46965,2754,0.73,0.274,56
USR_46966,2565,0.62,0.256,128
USR_46967,2231,0.76,0.081,12
USR_46968,2642,0.6,0.08,40
USR_46969,2985,0.43,0.195,38
USR_46970,2425,0.77,0.443,0
USR_46971,2924,0.79,0.193,1
USR_46972,2946,0.39,0.211,10
USR_46973,2481,0.72,0.067,12
USR_46974,2485,0.81,0.266,35
USR_46975,1798,0.79,0.075,98
USR_46976,2351,0.62,0.08,72
USR_46977,2897,0.59,0.042,52
USR_46978,1728,0.9,0.072,29
USR_46979,2710,0.66,0.15,23
USR_46980,2191,0.72,0.018,37
USR_46981,2031,0.82,0.382,7
USR_46982,2208,0.83,0.067,2
USR_46983,2115,0.76,0.1,75
USR_46984,2021,0.78,0.401,6
USR_46985,3184,0.17,0.112,3
USR_46986,2496,0.79,0.084,39
USR_46987,2755,0.58,0.03,12
USR_46988,2093,0.82,0.08,52
USR_46989,2718,0.64,0.157,26
USR_46990,2692,0.48,0.09,2
USR_46991,2785,0.55,0.06,65
USR_46992,2621,0.76,0.004,13
USR_46993,2074,0.69,0.18,55
USR_46994,2336,0.81,0.154,32
USR_46995,2655,0.71,0.104,52
USR_46996,2562,0.62,0.174,22
USR_46997,2653,0.71,0.192,39
USR_46998,1872,0.88,0.339,86
USR_46999,2532,0.62,0.157,13
USR_47000,2366,0.64,0.245,76
USR_47001,2761,0.35,0.099,13
USR_47002,2490,0.76,0.114,23
USR_47003,3145,0.33,0.157,8
USR_47004,2500,0.76,0.14,135
USR_47005,2819,0.54,0.036,52
USR_47006,3117,0.57,0.173,108
USR_47007,3234,0.24,0.075,44
USR_47008,2457,0.67,0.049,32
USR_47009,2231,0.71,0.182,65
USR_47010,2363,0.84,0.291,20
USR_47011,2566,0.79,0.15,21
USR_47012,2722,0.61,0.307,21
USR_47013,2569,0.66,0.263,109
USR_47014,2689,0.41,0.121,19
USR_47015,2444,0.78,0.284,46
USR_47016,2362,0.61,0.054,38
USR_47017,3033,0.26,0.266,18
USR_47018,2217,0.78,0.188,111
USR_47019,1968,0.62,0.01,11
USR_47020,2772,0.59,0.192,1
USR_47021,2470,0.67,0.377,5
USR_47022,2306,0.82,0.131,10
USR_47023,2139,0.86,0.339,12
USR_47024,2654,0.62,0.246,20
USR_47025,2859,0.5,0.456,12
USR_47026,2188,0.77,0.035,59
USR_47027,2700,0.52,0.201,147
USR_47028,2351,0.76,0.265,18
USR_47029,2303,0.77,0.233,67
USR_47030,2647,0.56,0.128,38
USR_47031,2315,0.72,0.146,7
USR_47032,2606,0.66,0.372,4
USR_47033,2457,0.8,0.078,13
USR_47034,2625,0.52,0.085,18
USR_47035,2192,0.67,0.109,69
USR_47036,2869,0.28,0.045,67
USR_47037,2041,0.75,0.279,33
USR_47038,2788,0.52,0.045,26
USR_47039,1620,0.87,0.278,74
USR_47040,2794,0.59,0.244,13
USR_47041,2732,0.5,0.012,117
USR_47042,2510,0.64,0.066,9
USR_47043,2618,0.66,0.054,28
USR_47044,1995,0.74,0.195,90
USR_47045,2674,0.51,0.033,73
USR_47046,2317,0.76,0.117,57
USR_47047,2573,0.72,0.133,24
USR_47048,2312,0.85,0.186,6
USR_47049,2638,0.7,0.085,111
USR_47050,2729,0.52,0.32,14
USR_47051,3193,0.35,0.161,30
USR_47052,2407,0.61,0.271,0
USR_47053,2891,0.57,0.108,103
USR_47054,3162,0.56,0.21,139
USR_47055,2318,0.79,0.028,1
USR_47056,2664,0.68,0.287,37
USR_47057,2629,0.71,0.115,30
USR_47058,2614,0.47,0.206,34
USR_47059,2425,0.7,0.207,24
USR_47060,2984,0.48,0.232,113
USR_47061,2664,0.69,0.023,1
USR_47062,2598,0.61,0.208,86
USR_47063,2552,0.54,0.217,6
USR_47064,2722,0.48,0.031,4
USR_47065,2046,0.82,0.179,47
USR_47066,2478,0.72,0.13,11
USR_47067,2593,0.85,0.081,137
USR_47068,2258,0.87,0.349,10
USR_47069,3072,0.35,0.269,15
USR_47070,2611,0.56,0.255,2
USR_47071,2777,0.53,0.027,0
USR_47072,2031,0.74,0.099,99
USR_47073,2756,0.67,0.247,17
USR_47074,2412,0.77,0.076,43
USR_47075,2747,0.6,0.146,72
USR_47076,3282,0.37,0.134,57
USR_47077,2380,0.8,0.225,36
USR_47078,2360,0.67,0.149,23
USR_47079,3509,0.31,0.031,29
USR_47080,2402,0.61,0.262,48
USR_47081,2606,0.59,0.037,91
USR_47082,2359,0.73,0.222,38
USR_47083,2582,0.53,0.262,44
USR_47084,2485,0.58,0.033,2
USR_47085,2646,0.47,0.1,14
USR_47086,2898,0.48,0.2,17
USR_47087,2482,0.82,0.271,44
USR_47088,2410,0.64,0.11,174
USR_47089,2468,0.52,0.325,155
USR_47090,2335,0.69,0.267,153
USR_47091,2418,0.69,0.182,130
USR_47092,1899,0.79,0.082,27
USR_47093,2311,0.81,0.21,8
USR_47094,2995,0.43,0.292,21
USR_47095,1927,0.72,0.102,71
USR_47096,2746,0.65,0.052,68
USR_47097,1989,0.68,0.089,14
USR_47098,2544,0.62,0.244,43
USR_47099,2705,0.5,0.26,70
USR_47100,2594,0.61,0.086,85
USR_47101,2533,0.46,0.121,1
USR_47102,2152,0.7,0.353,104
USR_47103,2255,0.65,0.258,20
USR_47104,2510,0.57,0.21,43
USR_47105,3026,0.63,0.283,7
USR_47106,2582,0.69,0.115,86
USR_47107,2693,0.75,0.176,40
USR_47108,2520,0.59,0.139,6
USR_47109,2416,0.87,0.105,8
USR_47110,2497,0.59,0.427,72
USR_47111,2171,0.79,0.143,43
USR_47112,2709,0.59,0.315,11
USR_47113,2225,0.74,0.306,56
USR_47114,3302,0.24,0.076,144
USR_47115,2522,0.82,0.069,6
USR_47116,2339,0.89,0.08,28
USR_47117,2521,0.51,0.139,177
USR_47118,2175,0.86,0.118,146
USR_47119,3213,0.52,0.217,59
USR_47120,2137,0.77,0.255,1
USR_47121,2705,0.79,0.318,11
USR_47122,2833,0.58,0.132,26
USR_47123,2126,0.63,0.046,32
USR_47124,2496,0.63,0.051,219
USR_47125,2635,0.71,0.328,123
USR_47126,2379,0.66,0.066,40
USR_47127,2103,0.75,0.183,43
USR_47128,2915,0.46,0.226,112
USR_47129,2333,0.58,0.068,10
USR_47130,2353,0.73,0.221,4
USR_47131,2634,0.78,0.221,29
USR_47132,1968,0.78,0.164,68
USR_47133,2543,0.69,0.098,23
USR_47134,2276,0.68,0.097,66
USR_47135,2317,0.67,0.118,12
USR_47136,3009,0.69,0.027,142
USR_47137,2256,0.72,0.152,26
USR_47138,2185,0.83,0.289,13
USR_47139,2751,0.63,0.088,9
USR_47140,2679,0.7,0.278,27
USR_47141,2606,0.72,0.049,96
USR_47142,2626,0.37,0.197,8
USR_47143,2669,0.59,0.484,25
USR_47144,1941,0.76,0.045,34
USR_47145,2514,0.66,0.266,97
USR_47146,2688,0.51,0.127,46
USR_47147,2564,0.78,0.209,55
USR_47148,2723,0.54,0.166,3
USR_47149,2250,0.56,0.247,176
USR_47150,3026,0.42,0.056,4
USR_47151,2412,0.56,0.311,43
USR_47152,2817,0.51,0.282,12
USR_47153,2590,0.55,0.099,54
USR_47154,2697,0.5,0.201,12
USR_47155,2551,0.64,0.124,57
USR_47156,2400,0.84,0.135,13
USR_47157,2736,0.54,0.178,115
USR_47158,3155,0.38,0.307,17
USR_47159,2158,0.92,0.05,6
USR_47160,3139,0.54,0.097,126
USR_47161,2836,0.78,0.063,19
USR_47162,2114,0.76,0.03,14
USR_47163,2636,0.29,0.518,40
USR_47164,2254,0.77,0.121,54
USR_47165,2322,0.76,0.193,1
USR_47166,2713,0.61,0.219,166
USR_47167,2289,0.75,0.258,32
USR_47168,2387,0.79,0.386,19
USR_47169,2735,0.58,0.109,0
USR_47170,2475,0.56,0.135,52
USR_47171,2528,0.6,0.22,17
USR_47172,2190,0.83,0.216,13
USR_47173,2642,0.52,0.369,13
USR_47174,2583,0.52,0.249,195
USR_47175,2514,0.61,0.061,62
USR_47176,2357,0.79,0.124,93
USR_47177,1906,0.78,0.107,53
USR_47178,2666,0.62,0.161,4
USR_47179,1836,0.88,0.153,46
USR_47180,2255,0.78,0.161,91
USR_47181,2172,0.74,0.112,125
USR_47182,2653,0.53,0.038,79
USR_47183,1808,0.86,0.129,46
USR_47184,2725,0.43,0.065,18
USR_47185,2610,0.72,0.335,31
USR_47186,2567,0.67,0.121,2
USR_47187,2091,0.72,0.084,49
USR_47188,2616,0.65,0.165,32
USR_47189,2238,0.84,0.253,27
USR_47190,2766,0.58,0.171,63
USR_47191,2900,0.53,0.059,5
USR_47192,2020,0.89,0.244,141
USR_47193,2869,0.74,0.285,25
USR_47194,2619,0.66,0.258,104
USR_47195,2401,0.66,0.075,22
USR_47196,2408,0.78,0.018,9
USR_47197,2263,0.74,0.035,27
USR_47198,2247,0.71,0.059,32
USR_47199,2876,0.52,0.129,16
USR_47200,3376,0.28,0.053,62
USR_47201,2169,0.69,0.039,69
